year,make,model,vehicle_class,combMPG,cylinders,displacement,drive,tran_type,fuel_type,co2
1989,3,603,10,14.5,6,4.9,1,1,8,634.7857142857142
1989,3,603,10,14.0,8,5.0,1,0,8,634.7857142857142
1989,3,603,10,12.5,8,5.0,1,1,8,683.6153846153846
1989,3,603,10,11.0,8,5.8,1,0,8,807.9090909090909
1989,4,984,10,15.0,6,4.3,1,0,8,592.4666666666667
1989,4,984,10,17.0,6,4.3,1,0,8,555.4375
1989,4,984,10,15.5,6,4.3,1,1,8,592.4666666666667
1989,4,984,10,17.0,6,4.3,1,1,8,555.4375
1989,4,984,10,12.0,8,5.0,1,0,8,740.5833333333335
1989,4,984,10,14.5,8,5.0,1,0,8,634.7857142857142
1989,4,984,10,14.5,8,5.0,1,1,8,634.7857142857142
1989,4,984,10,14.0,8,5.7,1,0,8,683.6153846153846
1989,4,984,10,12.0,8,5.7,1,1,8,740.5833333333335
1989,4,984,10,13.5,8,5.7,1,1,8,683.6153846153846
1989,4,984,10,17.5,8,6.2,1,0,1,598.8235294117648
1989,4,984,10,16.5,8,6.2,1,1,1,636.25
1989,4,710,10,15.0,6,4.3,1,0,8,592.4666666666667
1989,4,710,10,17.0,6,4.3,1,0,8,555.4375
1989,4,710,10,15.5,6,4.3,1,1,8,592.4666666666667
1989,4,710,10,17.0,6,4.3,1,1,8,555.4375
1989,4,710,10,12.0,8,5.0,1,0,8,740.5833333333335
1989,4,710,10,14.0,8,5.0,1,0,8,634.7857142857142
1989,4,710,10,14.0,8,5.0,1,1,8,683.6153846153846
1989,4,710,10,14.0,8,5.7,1,0,8,634.7857142857142
1989,4,710,10,12.0,8,5.7,1,1,8,740.5833333333335
1989,4,710,10,13.5,8,5.7,1,1,8,683.6153846153846
1989,4,710,10,17.5,8,6.2,1,0,1,598.8235294117648
1989,4,710,10,16.0,8,6.2,1,1,1,636.25
1989,4,895,10,19.0,6,2.8,1,1,8,493.72222222222223
1989,4,895,10,17.5,6,4.3,1,0,8,522.7647058823529
1989,4,895,10,17.5,6,4.3,1,0,8,522.7647058823529
1989,6,1095,10,16.0,4,2.6,1,0,8,555.4375
1989,6,1095,10,18.0,4,2.6,1,1,8,522.7647058823529
1989,8,1095,10,17.5,4,2.4,1,0,8,522.7647058823529
1989,8,1095,10,18.5,4,2.4,1,1,8,493.72222222222223
1989,8,1095,10,15.5,6,3.0,1,0,8,592.4666666666667
1989,8,1095,10,16.5,6,3.0,1,1,8,555.4375
1989,1,282,11,20.0,4,2.5,3,0,8,467.73684210526324
1989,1,282,11,21.0,4,2.5,3,1,8,444.35
1989,1,282,11,17.5,6,4.3,3,0,8,522.7647058823529
1989,1,282,11,18.5,6,4.3,3,1,8,493.72222222222223
1989,1,624,11,15.5,6,4.3,3,0,8,592.4666666666667
1989,1,624,11,18.0,6,4.3,3,0,8,522.7647058823529
1989,1,624,11,16.5,6,4.3,3,1,8,555.4375
1989,1,624,11,12.0,8,5.0,3,0,8,740.5833333333335
1989,1,624,11,16.0,8,5.0,3,0,8,592.4666666666667
1989,1,624,11,15.0,8,5.0,3,1,8,634.7857142857142
1989,1,624,11,16.5,8,5.7,3,0,8,592.4666666666667
1989,1,624,11,19.5,8,6.2,3,0,1,535.7894736842105
1989,1,624,11,20.0,8,6.2,3,1,1,535.7894736842105
1989,1,628,11,12.5,6,4.3,3,0,8,683.6153846153846
1989,1,628,11,18.0,6,4.3,3,0,8,522.7647058823529
1989,2,293,11,14.5,6,3.9,3,0,8,634.7857142857142
1989,2,293,11,15.5,6,3.9,3,0,8,592.4666666666667
1989,2,293,11,15.5,6,3.9,3,0,8,592.4666666666667
1989,2,293,11,14.5,6,3.9,3,1,8,634.7857142857142
1989,2,293,11,12.0,8,5.2,3,0,8,740.5833333333335
1989,2,293,11,14.0,8,5.2,3,0,8,683.6153846153846
1989,2,293,11,13.5,8,5.2,3,0,8,683.6153846153846
1989,2,293,11,11.0,8,5.9,3,0,8,807.9090909090909
1989,2,301,11,12.0,8,5.2,3,0,8,740.5833333333335
1989,2,301,11,13.5,8,5.2,3,0,8,683.6153846153846
1989,2,301,11,11.0,8,5.9,3,0,8,807.9090909090909
1989,3,266,11,18.0,6,3.0,3,0,8,522.7647058823529
1989,3,266,11,18.5,6,3.0,3,1,8,493.72222222222223
1989,3,494,11,14.0,6,4.9,3,0,8,634.7857142857142
1989,3,494,11,15.0,6,4.9,3,0,8,634.7857142857142
1989,3,494,11,15.5,6,4.9,3,1,8,592.4666666666667
1989,3,494,11,14.0,8,5.0,3,0,8,683.6153846153846
1989,3,494,11,11.0,8,5.8,3,0,8,807.9090909090909
1989,3,497,11,14.0,6,4.9,3,0,8,634.7857142857142
1989,3,497,11,13.5,8,5.0,3,0,8,683.6153846153846
1989,3,497,11,11.0,8,5.8,3,0,8,807.9090909090909
1989,4,627,11,15.5,6,4.3,3,0,8,592.4666666666667
1989,4,627,11,18.0,6,4.3,3,0,8,522.7647058823529
1989,4,627,11,16.5,6,4.3,3,1,8,555.4375
1989,4,627,11,12.0,8,5.0,3,0,8,740.5833333333335
1989,4,627,11,16.0,8,5.0,3,0,8,592.4666666666667
1989,4,627,11,15.0,8,5.0,3,1,8,634.7857142857142
1989,4,627,11,16.5,8,5.7,3,0,8,592.4666666666667
1989,4,627,11,19.5,8,6.2,3,0,1,535.7894736842105
1989,4,627,11,20.0,8,6.2,3,1,1,535.7894736842105
1989,4,631,11,12.5,6,4.3,3,0,8,683.6153846153846
1989,4,631,11,18.0,6,4.3,3,0,8,522.7647058823529
1989,4,951,11,20.0,4,2.5,3,0,8,467.73684210526324
1989,4,951,11,21.0,4,2.5,3,1,8,444.35
1985,1,391,7,24.5,4,2.5,3,1,8,386.39130434782606
1989,4,951,11,17.5,6,4.3,3,0,8,522.7647058823529
1989,4,951,11,18.5,6,4.3,3,1,8,493.72222222222223
1989,6,1114,11,19.0,4,2.4,3,0,8,467.73684210526324
1989,8,1114,11,20.5,4,2.2,3,0,8,444.35
1989,8,1114,11,20.5,4,2.2,3,1,8,444.35
1989,8,1114,11,19.0,4,2.2,1,0,8,493.72222222222223
1989,1,282,11,17.5,6,4.3,3,0,8,522.7647058823529
1989,1,282,11,18.5,6,4.3,3,1,8,493.72222222222223
1989,1,625,11,18.0,6,4.3,3,0,8,522.7647058823529
1989,1,625,11,16.0,6,4.3,3,1,8,592.4666666666667
1989,1,625,11,14.5,8,5.0,3,0,8,634.7857142857142
1989,1,625,11,14.5,8,5.7,3,0,8,634.7857142857142
1989,1,625,11,17.5,8,6.2,3,0,1,636.25
1989,1,625,11,18.0,8,6.2,3,1,1,565.5555555555555
1989,1,629,11,12.5,8,5.7,3,0,8,740.5833333333335
1989,2,294,11,13.5,6,3.9,3,0,8,683.6153846153846
1989,2,294,11,14.0,6,3.9,3,0,8,634.7857142857142
1989,2,294,11,15.0,6,3.9,3,0,8,634.7857142857142
1989,2,294,11,13.5,6,3.9,3,1,8,683.6153846153846
1989,2,294,11,12.0,8,5.2,3,0,8,740.5833333333335
1989,2,294,11,13.0,8,5.2,3,0,8,683.6153846153846
1989,2,294,11,13.0,8,5.2,3,0,8,683.6153846153846
1989,2,294,11,10.5,8,5.9,3,0,8,888.7
1989,2,302,11,12.0,8,5.2,3,0,8,740.5833333333335
1989,2,302,11,13.0,8,5.2,3,0,8,683.6153846153846
1989,2,302,11,10.0,8,5.9,3,0,8,888.7
1989,3,267,11,17.5,6,3.0,3,0,8,522.7647058823529
1989,3,267,11,18.0,6,3.0,3,1,8,522.7647058823529
1989,3,493,11,13.0,6,4.9,3,0,8,683.6153846153846
1989,3,493,11,15.0,6,4.9,3,0,8,634.7857142857142
1989,3,493,11,14.0,8,5.0,3,0,8,683.6153846153846
1989,3,493,11,11.0,8,5.8,3,0,8,807.9090909090909
1989,4,626,11,18.0,6,4.3,3,0,8,522.7647058823529
1989,4,626,11,16.0,6,4.3,3,1,8,592.4666666666667
1989,4,626,11,14.5,8,5.0,3,0,8,634.7857142857142
1989,4,626,11,14.5,8,5.7,3,0,8,634.7857142857142
1989,4,626,11,17.5,8,6.2,3,0,1,636.25
1989,4,626,11,18.0,8,6.2,3,1,1,565.5555555555555
1989,4,630,11,12.5,8,5.7,3,0,8,740.5833333333335
1989,4,951,11,17.5,6,4.3,3,0,8,522.7647058823529
1985,8,1070,13,27.0,4,1.5,2,0,8,341.8076923076923
1989,4,951,11,18.5,6,4.3,3,1,8,493.72222222222223
1989,6,1137,11,17.5,4,2.4,3,0,8,522.7647058823529
1989,8,1114,11,20.5,4,2.2,3,0,8,444.35
1989,8,1114,11,20.5,4,2.2,3,1,8,444.35
1989,8,1114,11,19.0,4,2.2,1,0,8,493.72222222222223
1989,8,1114,11,19.0,4,2.2,1,1,8,467.73684210526324
1989,9,1122,11,14.5,4,2.1,1,1,8,634.7857142857142
1989,9,1123,11,15.5,4,2.1,3,0,8,592.4666666666667
1989,9,1123,11,17.0,4,2.1,3,1,8,522.7647058823529
1989,1,859,6,14.5,8,5.7,3,0,8,634.7857142857142
1985,8,1070,13,29.5,4,1.5,2,1,8,306.44827586206895
1989,1,859,6,18.5,8,6.2,3,0,1,598.8235294117648
1989,1,892,6,20.5,6,2.8,3,1,8,467.73684210526324
1989,1,892,6,19.0,6,4.3,3,0,8,493.72222222222223
1989,7,832,6,15.5,6,3.0,3,0,8,592.4666666666667
1989,7,832,6,15.5,6,3.0,3,1,8,592.4666666666667
1989,2,214,6,12.0,8,5.2,3,0,8,740.5833333333335
1989,2,214,6,13.5,8,5.2,3,0,8,683.6153846153846
1989,2,214,6,11.0,8,5.9,3,0,8,807.9090909090909
1989,2,410,6,18.0,4,2.5,2,0,6,522.7647058823529
1985,8,1070,13,22.0,4,1.5,1,0,8,403.95454545454544
1989,2,410,6,20.0,4,2.5,2,0,8,444.35
1989,2,410,6,22.0,4,2.5,2,1,8,423.19047619047615
1989,2,410,6,19.5,4,2.5,2,1,6,493.72222222222223
1989,2,410,6,18.0,6,3.0,2,0,8,493.72222222222223
1989,2,410,6,19.0,6,3.0,2,0,8,493.72222222222223
1985,8,1070,13,26.0,4,1.5,1,1,8,341.8076923076923
1989,3,314,6,17.5,6,2.9,3,0,8,522.7647058823529
1989,3,314,6,18.5,6,2.9,3,1,8,493.72222222222223
1989,4,859,6,14.5,8,5.7,3,0,8,634.7857142857142
1989,4,859,6,18.5,8,6.2,3,0,1,598.8235294117648
1989,4,897,6,20.5,6,2.8,3,1,8,467.73684210526324
1989,4,897,6,19.0,6,4.3,3,0,8,493.72222222222223
1985,9,852,13,17.5,5,2.2,1,1,8,522.7647058823529
1985,9,853,13,31.5,4,1.6,2,1,1,328.3870967741936
1989,1,892,6,18.5,6,2.8,1,1,8,493.72222222222223
1989,1,892,6,17.5,6,4.3,1,0,8,522.7647058823529
1989,1,892,6,17.5,6,4.3,1,0,8,522.7647058823529
1989,1,312,6,14.0,8,5.7,1,0,8,634.7857142857142
1989,1,312,6,13.0,8,5.7,1,1,8,683.6153846153846
1989,1,312,6,13.0,8,5.7,1,1,8,683.6153846153846
1989,1,312,6,17.5,8,6.2,1,0,1,598.8235294117648
1989,1,1048,6,13.0,8,5.7,1,0,8,740.5833333333335
1989,1,1048,6,12.0,8,5.7,1,1,8,740.5833333333335
1989,1,1048,6,12.0,8,5.7,1,1,8,740.5833333333335
1985,1,391,7,20.0,6,2.8,3,0,8,467.73684210526324
1985,9,853,13,21.0,4,1.8,2,0,8,423.19047619047615
1989,1,1048,6,17.5,8,6.2,1,0,1,636.25
1989,7,832,6,16.5,4,2.4,1,1,8,555.4375
1989,7,832,6,14.0,6,3.0,1,0,8,634.7857142857142
1989,7,832,6,15.5,6,3.0,1,1,8,592.4666666666667
1989,2,263,6,11.0,8,5.2,1,0,8,807.9090909090909
1989,2,263,6,11.5,8,5.2,1,1,8,807.9090909090909
1989,2,263,6,9.5,8,5.9,1,0,8,888.7
1989,2,263,6,10.5,8,5.9,1,1,8,888.7
1989,2,447,6,20.0,4,2.0,1,1,8,467.73684210526324
1989,2,448,6,23.5,4,1.8,1,1,8,386.39130434782606
1985,9,853,13,25.5,4,1.8,2,1,8,355.48
1989,2,875,6,16.5,4,2.6,1,1,8,555.4375
1989,2,875,6,15.5,6,3.0,1,0,8,555.4375
1989,2,875,6,15.5,6,3.0,1,1,8,592.4666666666667
1989,3,314,6,17.0,6,2.9,1,0,8,555.4375
1989,3,314,6,17.5,6,2.9,1,1,8,522.7647058823529
1989,3,313,6,13.0,6,4.9,1,0,8,683.6153846153846
1989,3,313,6,14.0,6,4.9,1,1,8,634.7857142857142
1989,3,313,6,15.5,6,4.9,1,1,8,592.4666666666667
1989,3,313,6,14.5,6,4.9,1,1,8,634.7857142857142
1989,3,313,6,11.5,8,5.0,1,0,8,740.5833333333335
1989,3,313,6,14.0,8,5.0,1,0,8,634.7857142857142
1989,3,313,6,12.0,8,5.0,1,1,8,740.5833333333335
1989,3,313,6,12.5,8,5.0,1,1,8,683.6153846153846
1989,3,313,6,11.0,8,5.8,1,0,8,807.9090909090909
1989,4,897,6,18.5,6,2.8,1,1,8,493.72222222222223
1989,4,897,6,17.5,6,4.3,1,0,8,522.7647058823529
1989,4,897,6,17.5,6,4.3,1,0,8,522.7647058823529
1989,4,697,6,14.0,8,5.7,1,0,8,634.7857142857142
1989,4,697,6,13.0,8,5.7,1,1,8,683.6153846153846
1989,4,697,6,13.0,8,5.7,1,1,8,683.6153846153846
1989,4,697,6,17.5,8,6.2,1,0,1,598.8235294117648
1989,4,1048,6,13.0,8,5.7,1,0,8,740.5833333333335
1989,4,1048,6,12.0,8,5.7,1,1,8,740.5833333333335
1989,4,1048,6,12.0,8,5.7,1,1,8,740.5833333333335
1989,4,1048,6,17.5,8,6.2,1,0,1,636.25
1989,6,794,6,16.5,4,2.6,1,1,8,555.4375
1989,6,794,6,15.5,6,3.0,1,0,8,555.4375
1989,6,794,6,15.5,6,3.0,1,1,8,592.4666666666667
1989,6,1023,6,20.0,4,2.0,1,1,8,467.73684210526324
1989,8,722,6,12.0,6,4.0,1,0,8,740.5833333333335
1989,8,130,6,17.0,4,2.4,1,0,8,522.7647058823529
1989,8,130,6,18.5,4,2.4,1,1,8,493.72222222222223
1989,8,130,6,15.5,6,3.0,1,0,8,592.4666666666667
1989,8,130,6,16.5,6,3.0,1,1,8,555.4375
1989,1,893,6,16.5,4,2.5,3,0,8,522.7647058823529
1989,7,1099,6,11.5,6,3.0,3,0,8,807.9090909090909
1989,7,1099,6,13.0,6,3.0,3,1,8,683.6153846153846
1989,2,480,6,15.0,6,3.9,3,0,8,634.7857142857142
1989,2,480,6,13.5,6,3.9,3,1,8,683.6153846153846
1989,2,478,6,10.5,8,5.9,3,0,8,888.7
1989,8,386,6,10.5,6,3.0,3,0,8,888.7
1989,8,386,6,11.5,6,3.0,3,1,8,740.5833333333335
1985,1,419,12,25.0,4,2.5,2,0,8,370.29166666666674
1990,1,1102,1,16.5,8,5.7,3,1,6,592.4666666666667
1990,1,463,1,19.0,8,5.7,3,1,6,522.7647058823529
1990,1,463,1,18.5,8,5.7,3,0,6,522.7647058823529
1990,1,463,1,19.0,8,5.7,3,1,6,493.72222222222223
1990,7,42,1,19.5,6,3.0,3,0,6,467.73684210526324
1985,1,391,7,20.5,6,2.8,3,1,8,467.73684210526324
1985,1,419,12,25.0,4,2.5,2,1,8,370.29166666666674
1990,7,42,1,19.0,6,3.0,3,0,6,493.72222222222223
1990,7,42,1,19.0,6,3.0,3,1,6,493.72222222222223
1990,7,42,1,19.0,6,3.0,3,1,6,493.72222222222223
1985,1,419,12,19.0,6,2.8,2,0,8,493.72222222222223
1985,1,419,12,19.5,6,2.8,2,0,8,467.73684210526324
1990,5,39,1,17.5,6,3.0,3,0,6,522.7647058823529
1990,5,39,1,17.0,6,3.0,3,1,6,555.4375
1990,5,138,1,14.5,8,5.0,3,0,6,634.7857142857142
1990,7,23,7,20.5,4,2.4,3,0,8,444.35
1990,7,23,7,21.0,4,2.4,3,1,8,444.35
1985,1,419,12,20.0,6,2.8,2,0,8,467.73684210526324
1990,8,421,7,24.5,4,2.2,2,0,8,386.39130434782606
1990,8,421,7,23.0,4,2.2,2,1,8,403.95454545454544
1985,1,419,12,20.5,6,2.8,2,0,8,444.35
1990,9,389,7,23.5,4,1.8,2,0,8,386.39130434782606
1990,9,389,7,25.5,4,1.8,2,1,8,355.48
1985,1,419,12,27.5,6,4.3,2,0,1,391.5384615384616
1990,0,740,7,20.5,4,2.3,3,1,6,493.72222222222223
1990,0,59,7,18.5,6,2.5,3,0,8,493.72222222222223
1990,0,59,7,19.5,6,2.5,3,1,8,493.72222222222223
1990,0,62,7,18.0,6,2.5,3,0,8,493.72222222222223
1990,0,62,7,19.0,6,2.5,3,1,8,493.72222222222223
1990,0,65,7,18.5,6,2.5,1,0,8,493.72222222222223
1990,0,65,7,18.5,6,2.5,1,1,8,493.72222222222223
1990,1,391,7,19.5,6,3.1,3,1,8,493.72222222222223
1990,1,391,7,20.5,6,3.1,3,0,8,467.73684210526324
1990,1,391,7,18.5,8,5.0,3,0,6,493.72222222222223
1990,1,391,7,19.5,8,5.0,3,0,8,493.72222222222223
1990,1,391,7,19.5,8,5.0,3,1,6,493.72222222222223
1990,1,391,7,19.0,8,5.0,3,1,8,493.72222222222223
1990,1,391,7,18.5,8,5.7,3,0,6,522.7647058823529
1990,1,1031,7,33.5,3,1.0,2,0,8,269.3030303030303
1990,1,1031,7,41.5,3,1.0,2,1,8,216.7560975609756
1990,1,1101,7,34.5,3,1.0,2,1,8,261.38235294117646
1990,7,849,7,25.0,4,1.6,2,0,8,370.29166666666674
1990,7,849,7,27.0,4,1.6,2,1,8,341.8076923076923
1990,7,849,7,22.5,4,1.8,2,0,8,423.19047619047615
1990,7,849,7,23.5,4,1.8,2,1,8,386.39130434782606
1985,2,279,12,21.5,4,2.2,2,0,8,423.19047619047615
1990,7,971,7,25.5,4,1.6,2,0,8,355.48
1990,7,971,7,29.0,4,1.6,2,1,8,317.39285714285717
1990,7,971,7,28.5,4,1.6,2,1,8,329.1481481481481
1990,7,973,7,25.5,4,1.6,2,0,8,355.48
1990,7,973,7,28.5,4,1.6,2,1,8,329.1481481481481
1990,7,42,7,19.5,6,3.0,3,0,6,467.73684210526324
1990,7,42,7,19.0,6,3.0,3,1,6,493.72222222222223
1990,2,446,7,25.0,4,1.5,2,0,8,355.48
1990,2,446,7,30.0,4,1.5,2,1,8,306.44827586206895
1990,2,446,7,27.5,4,1.5,2,1,8,329.1481481481481
1985,2,279,12,26.5,4,2.2,2,1,8,355.48
1990,2,446,7,23.5,4,1.6,2,0,8,386.39130434782606
1990,2,446,7,23.5,4,1.6,2,1,8,386.39130434782606
1990,2,484,7,22.0,4,2.2,2,1,6,444.35
1990,2,484,7,19.0,4,2.5,2,0,6,493.72222222222223
1990,2,484,7,21.5,4,2.5,2,0,8,423.19047619047615
1990,2,484,7,22.0,4,2.5,2,1,6,423.19047619047615
1990,2,484,7,25.0,4,2.5,2,1,8,370.29166666666674
1990,2,484,7,20.5,6,3.0,2,0,8,467.73684210526324
1990,2,484,7,21.0,6,3.0,2,1,8,444.35
1990,2,818,7,25.0,4,2.2,2,0,8,370.29166666666674
1985,1,391,7,17.0,8,5.0,3,0,8,522.7647058823529
1985,2,279,12,26.0,4,2.2,2,1,8,355.48
1990,2,818,7,26.5,4,2.2,2,1,8,355.48
1990,3,606,7,28.5,4,1.3,2,0,8,317.39285714285717
1990,3,606,7,33.5,4,1.3,2,1,8,269.3030303030303
1990,3,798,7,21.0,4,2.3,3,0,8,423.19047619047615
1990,3,798,7,23.5,4,2.3,3,1,8,386.39130434782606
1985,2,279,12,22.0,4,2.2,2,0,8,423.19047619047615
1990,3,798,7,19.0,8,5.0,3,0,8,493.72222222222223
1990,3,798,7,18.5,8,5.0,3,1,8,522.7647058823529
1985,2,279,12,19.5,4,2.6,2,0,8,467.73684210526324
1985,3,717,12,18.5,6,3.8,3,0,8,493.72222222222223
1990,6,844,7,26.5,4,1.5,2,0,8,341.8076923076923
1990,6,844,7,27.5,4,1.5,2,1,8,329.1481481481481
1990,6,844,7,29.0,4,1.5,2,1,8,317.39285714285717
1990,5,13,7,19.0,6,2.6,3,0,6,493.72222222222223
1985,5,40,12,19.5,5,3.0,3,0,1,535.7894736842105
1990,5,13,7,21.0,6,2.6,3,1,6,444.35
1990,5,28,7,17.5,6,3.0,3,0,6,522.7647058823529
1990,6,539,7,24.0,4,1.8,2,0,8,386.39130434782606
1990,6,539,7,25.0,4,1.8,2,1,8,370.29166666666674
1990,6,539,7,22.0,4,2.0,2,0,8,423.19047619047615
1990,6,539,7,20.5,4,2.0,1,1,6,444.35
1990,6,539,7,22.5,4,2.0,2,1,8,403.95454545454544
1990,6,539,7,22.5,4,2.0,2,1,6,403.95454545454544
1990,6,789,7,24.5,4,1.5,2,0,8,355.48
1990,6,789,7,30.0,4,1.5,2,1,8,306.44827586206895
1985,5,40,12,21.0,5,3.0,3,0,1,484.7619047619048
1990,6,789,7,27.5,4,1.5,2,1,8,329.1481481481481
1990,6,789,7,23.5,4,1.6,2,0,8,386.39130434782606
1990,6,789,7,23.5,4,1.6,2,1,8,386.39130434782606
1985,1,391,7,18.0,8,5.0,3,1,8,522.7647058823529
1990,8,420,7,26.0,4,1.6,2,0,8,355.48
1990,8,420,7,27.0,4,1.6,2,1,8,341.8076923076923
1990,8,420,7,19.5,4,2.0,1,1,6,467.73684210526324
1990,8,420,7,22.5,4,2.2,2,0,8,403.95454545454544
1990,8,420,7,25.0,4,2.2,2,0,8,370.29166666666674
1990,8,420,7,23.0,4,2.2,2,1,8,403.95454545454544
1990,8,452,7,24.5,4,1.6,2,0,8,370.29166666666674
1990,8,452,7,23.5,4,1.6,1,0,8,386.39130434782606
1990,8,452,7,26.0,4,1.6,2,0,8,355.48
1990,8,452,7,22.5,4,1.6,1,1,8,403.95454545454544
1990,8,452,7,27.0,4,1.6,2,1,8,341.8076923076923
1990,8,452,7,25.5,4,1.6,2,1,6,355.48
1990,8,1049,7,18.5,6,3.0,3,0,6,493.72222222222223
1990,8,1049,7,18.5,6,3.0,3,0,6,493.72222222222223
1990,8,1049,7,18.5,6,3.0,3,1,6,493.72222222222223
1990,8,1049,7,17.5,6,3.0,3,1,6,522.7647058823529
1990,8,1068,7,27.0,4,1.5,2,0,8,329.1481481481481
1990,8,1068,7,30.0,4,1.5,2,1,8,306.44827586206895
1990,8,1068,7,29.5,4,1.5,2,1,8,317.39285714285717
1990,8,1068,7,25.5,4,1.5,2,0,8,355.48
1990,9,460,7,22.0,4,1.8,2,1,8,423.19047619047615
1990,9,615,7,24.5,4,1.8,2,1,8,370.29166666666674
1990,9,615,7,23.5,4,1.8,2,1,8,386.39130434782606
1990,0,139,0,18.5,6,2.5,3,0,8,493.72222222222223
1990,0,139,0,19.5,6,2.5,3,1,8,493.72222222222223
1990,0,152,0,17.0,6,3.4,3,0,8,555.4375
1990,0,152,0,17.5,6,3.4,3,1,8,555.4375
1990,1,309,0,25.0,4,2.2,2,0,8,370.29166666666674
1990,1,309,0,26.0,4,2.2,2,1,8,355.48
1990,1,309,0,24.0,4,2.3,2,1,8,386.39130434782606
1990,1,309,0,21.5,6,3.1,2,0,8,444.35
1990,1,309,0,21.5,6,3.1,2,1,8,444.35
1990,1,413,0,26.0,4,2.2,2,0,8,355.48
1990,1,413,0,27.5,4,2.2,2,1,8,341.8076923076923
1990,1,413,0,21.5,6,3.1,2,0,8,444.35
1990,1,413,0,21.5,6,3.1,2,1,8,444.35
1990,7,1035,0,21.5,4,2.4,2,0,8,423.19047619047615
1990,7,1035,0,22.5,4,2.4,2,1,8,403.95454545454544
1990,2,980,0,23.0,4,2.2,2,0,8,403.95454545454544
1990,2,980,0,22.0,4,2.2,2,1,6,423.19047619047615
1990,2,980,0,25.0,4,2.2,2,1,8,370.29166666666674
1990,2,980,0,19.5,4,2.5,2,0,6,467.73684210526324
1990,2,980,0,21.5,4,2.5,2,0,8,423.19047619047615
1990,2,980,0,22.0,4,2.5,2,1,6,423.19047619047615
1990,2,980,0,25.0,4,2.5,2,1,8,370.29166666666674
1990,3,555,0,26.0,4,1.9,2,0,8,341.8076923076923
1990,3,555,0,33.0,4,1.9,2,1,8,277.71875
1990,3,555,0,24.5,4,1.9,2,1,8,370.29166666666674
1990,3,555,0,28.0,4,1.9,2,1,8,329.1481481481481
1990,3,848,0,22.0,4,2.2,2,0,8,423.19047619047615
1990,3,848,0,20.0,4,2.2,2,0,6,467.73684210526324
1990,3,848,0,24.5,4,2.2,2,1,8,370.29166666666674
1990,3,848,0,21.5,4,2.2,2,1,6,423.19047619047615
1990,3,848,0,22.0,6,3.0,2,0,8,423.19047619047615
1990,3,848,0,20.5,6,3.0,2,1,8,467.73684210526324
1990,3,1066,0,21.5,4,2.3,2,0,8,423.19047619047615
1990,3,1066,0,25.5,4,2.3,2,1,8,370.29166666666674
1990,3,1066,0,22.0,4,2.3,2,1,8,423.19047619047615
1990,3,1066,0,19.5,4,2.3,1,0,8,467.73684210526324
1985,1,391,7,17.5,8,5.0,3,0,8,522.7647058823529
1990,5,30,0,26.5,5,2.5,3,0,1,391.5384615384616
1990,5,32,0,18.5,6,3.0,3,0,6,493.72222222222223
1990,5,33,0,19.0,6,2.6,3,0,6,493.72222222222223
1990,5,32,0,17.5,6,3.0,1,0,6,522.7647058823529
1990,5,37,0,16.0,6,3.0,3,0,6,555.4375
1990,5,167,0,14.0,8,5.6,3,0,6,634.7857142857142
1990,6,663,0,21.0,4,2.0,2,0,8,444.35
1990,6,663,0,22.0,4,2.0,2,0,8,423.19047619047615
1990,6,663,0,19.5,4,2.0,1,1,8,467.73684210526324
1990,6,663,0,21.5,4,2.0,2,1,8,423.19047619047615
1990,6,663,0,23.5,4,2.0,2,1,8,403.95454545454544
1990,6,1001,0,18.0,6,3.0,2,0,8,493.72222222222223
1985,8,467,12,19.5,6,2.8,3,0,6,467.73684210526324
1990,8,392,0,25.0,4,2.0,2,0,8,370.29166666666674
1990,8,392,0,20.5,4,2.0,1,0,8,444.35
1990,8,392,0,25.0,4,2.0,2,0,8,370.29166666666674
1990,8,392,0,22.0,4,2.0,1,1,8,423.19047619047615
1990,8,392,0,27.0,4,2.0,2,1,8,341.8076923076923
1990,8,392,0,20.0,6,2.5,2,0,8,467.73684210526324
1990,8,392,0,20.5,6,2.5,2,1,8,467.73684210526324
1990,8,466,0,19.5,6,3.0,3,0,6,467.73684210526324
1990,9,672,0,23.5,4,1.8,2,0,8,386.39130434782606
1990,9,672,0,25.5,4,1.8,2,1,8,355.48
1990,9,660,0,22.5,4,2.0,2,1,8,403.95454545454544
1990,9,686,0,35.0,4,1.6,2,1,1,299.4117647058824
1990,9,686,0,23.5,4,1.8,2,0,8,386.39130434782606
1990,9,686,0,25.5,4,1.8,2,1,8,355.48
1990,9,688,0,22.5,4,2.0,2,1,8,403.95454545454544
1990,0,189,3,17.0,6,3.4,3,0,8,555.4375
1990,0,189,3,17.5,6,3.4,3,1,8,555.4375
1990,0,191,3,17.0,6,3.4,3,0,8,555.4375
1990,0,203,3,14.0,12,5.0,3,0,8,683.6153846153846
1985,1,415,7,24.5,4,2.0,2,0,8,370.29166666666674
1990,1,462,3,25.0,4,2.2,2,0,8,370.29166666666674
1990,1,462,3,26.0,4,2.2,2,1,8,355.48
1990,1,462,3,21.5,6,3.1,2,0,8,444.35
1990,1,462,3,21.5,6,3.1,2,1,8,444.35
1990,1,726,3,21.5,4,2.5,2,0,8,423.19047619047615
1990,1,726,3,20.5,6,3.1,2,0,8,444.35
1990,1,726,3,22.0,6,3.1,2,0,8,444.35
1990,7,777,3,20.5,6,3.0,2,0,6,467.73684210526324
1990,7,777,3,21.0,6,3.0,2,1,6,444.35
